날짜,제목,조회,공감,비공감
2023.04.28 09:57,끝났다 이제 못가 ㅉ 쓰레기들 ,85,0,0
2023.04.28 09:57,끝났어요..그만 탈출들하세요~,75,5,0
2023.04.28 09:57,이거는 5만까지 무조건 간다,67,0,1
2023.04.28 09:57,어제 하한가500사고 아침에 시초에700물타서,82,1,0
2023.04.28 09:57,2000주 20프로 먹고 갑니다^^,74,0,1
2023.04.28 09:56,대성 오늘...,64,0,0
2023.04.28 09:56,오늘 힘있네..너무내렸지,66,0,0
2023.04.28 09:56,여러분 그거아세요?,64,0,0
2023.04.28 09:56,하따 개꿀 ㅅㅅㅅㅅ,71,0,0
2023.04.28 09:56,무조건 하한가간다,116,2,0
2023.04.28 09:56,오늘 고점 찍었을까요?,72,0,0
2023.04.28 09:56,회사의 개입은?,92,0,0
2023.04.28 09:56,밑장빼기들어간다...,76,0,0
2023.04.28 09:55,23100원에 샀네데,117,0,0
2023.04.28 09:55,왜? 왜? 내려가네!!,69,0,1
2023.04.28 09:55,ㅋㅋㅋㅋㅋ오늘만 820만원 수익,86,0,2
2023.04.28 09:58,ㅋㅋㅋㅋㅋ오늘만 820만원 수익,51,0,0
2023.04.28 09:55,자 끝났으니.. 5월에 봅시다~,70,0,0
2023.04.28 09:55,27퍼 수익 먹고 튑니다,66,0,0
2023.04.28 09:55,절반은 1차 목적지에 내렸고,71,0,0
2023.04.28 09:54,벌써 끝?,66,0,0
2023.04.28 09:54,이야! 오르락 내리락..,64,0,0
2023.04.28 09:54,32%먹었었당~ㅎㅎㅎ,112,0,2
2023.04.28 09:54,지금도 통정거래 하고있네요,71,0,0
2023.04.28 09:54,작전세력 OOO들 침투해서  치고 빠진다,65,0,0
2023.04.28 09:54,익절 감사요ㅎㅎ,57,0,0
2023.04.28 09:53,상한가 ~~,74,0,0
2023.04.28 09:53,-25%에서 양전까지왔다,108,0,0
2023.04.28 09:53,22퍼~~ 꺼억~~~ 잘 먹고 갑니다,75,0,0
2023.04.28 09:53,끝 ㅉ,82,0,0
2023.04.28 09:53,올려라 주포야,53,0,0
2023.04.28 09:53,"22650원매수, 매도이유가 없죠",78,1,0
2023.04.28 09:53,"31,100전량매도 ^^ 수고수고",71,0,0
2023.04.28 09:53,신용쓴 애들은,109,0,0
2023.04.28 09:53,오늘23퍼먹었어요,70,0,0
2023.04.28 09:52,"ㅋ ㅓㅋ ㅓㅋ ㅓ~~~~~  엉 ㅇ ㅏ,. .",68,1,0
2023.04.28 09:52,종가는 하한가다..,79,1,1
2023.04.28 09:52,23프로 감사해요 창정이형,85,0,0
2023.04.28 09:52,30푸로 잘먹고갑니다. 배부루네요,185,0,3
2023.04.28 09:52,25000 천주,104,0,0
2023.04.28 09:51,139 000원자리다.왜팔아  팔지마,98,0,0
2023.04.28 09:51,양전오늘 할것같았다 굿굿 상한가도 가능하다,75,0,0
2023.04.28 09:51,15프로 잘먹고 가요 ㅎㅎ간이 이것밖에,104,0,1
2023.04.28 09:51,뭐냐,62,0,0
2023.04.28 09:51,이러니 한국 사람들 도박에 미치지 ,77,0,0
2023.04.28 09:51,상한가 가즈아..,54,0,0
2023.04.28 09:51,우와 오늘 하 샀으면 30퍼 먹는거네,121,0,0
2023.04.28 09:51,끝났네 ㅉ 빨간불 못가 매도,104,0,0
2023.04.28 09:51,■ 가즈아 30% 수익중!! ■,61,0,0
2023.04.28 09:51,감사합니다 2000만원 익절 ㅋㅋ,74,0,0
2023.04.28 09:50,아쓰...,62,1,0
2023.04.28 09:50,나이쓰 30퍼 상한가다,77,1,0
2023.04.28 09:50,23000원 줍줍,175,2,0
2023.04.28 09:50,대성그룹은 알짜베기인데,102,1,0
2023.04.28 09:50,대성홀딩스 현황,88,1,0
2023.04.28 09:50,보합위로 매물미쳤네 32000죽어도 못뚫는다,88,0,0
2023.04.28 09:50,삼천리 폭등중..다우.서울가스 급등중 ㅠㅠㅠ,77,1,0
2023.04.28 09:50,와 단타 3천만원 수익,95,1,1
2023.04.28 09:49,갑자기 정지될수도 있다,107,1,0
2023.04.28 09:49,양전,61,0,0
2023.04.28 09:49,힘좋네 상가겠네,67,0,0
2023.04.28 09:49,오늘30프로 먹고 나갑니다,68,0,0
2023.04.28 09:49,창정이형 세력 들어온거냐?,70,0,0
2023.04.28 09:49,단타맛집 16프로,61,0,0
2023.04.28 09:49,개꿀50%그냥꽁짜네ㅎ,69,0,0
2023.04.28 09:49,진짜 너어는 진짜ㅋㅋ,60,0,0
2023.04.28 09:49,미친종목이네 진짜,78,0,0
2023.04.28 09:49,겁나서,69,0,0
2023.04.28 09:49,휴.. 땡큐.,71,0,0
2023.04.28 09:49,오늘 들어옴,74,0,0
2023.04.28 09:48,너희들이 보합이상 올린다면,116,0,0
2023.04.28 09:48,최대 호재가..,115,0,0
2023.04.28 09:48,꿀단지였노,75,1,0
2023.04.28 09:48,깜빵가기전에 추매해,124,0,0
2023.04.28 09:47,단기 6만은 가야할듯,133,0,0
2023.04.28 09:47,창정이형님 덕분에 수익 감사하네요,175,2,0
2023.04.28 09:47,하한가 풀어서 올려서 팔고 다시 바닥으로......   계획은 그래...,81,0,0
2023.04.28 09:47,25층 5억매수 주주 지나간다,89,0,0
2023.04.28 09:47,예상대로 흘러가네,95,0,0
2023.04.28 09:46,시초가 풀매수 월요일 매도,60,0,0
2023.04.28 09:46,ㅅㅂ 정상에 깃발 제대로 꽂았네..,76,0,0
2023.04.28 09:46,야야 옆동네 삼천리,79,0,0
2023.04.28 09:46,삼천 빨간불~~~대성 가자,60,1,0
2023.04.28 09:46,ㄱㄱㅑ,57,0,0
2023.04.28 09:45,세력 갭먹으러 들어왔네,65,0,0
2023.04.28 09:45,선광으로 가자~,68,0,1
2023.04.28 09:45,23000원 잘 잡은건가,82,1,1
2023.04.28 09:45,우와,58,1,0
2023.04.28 09:45,무궁화 삼천리 화려강산,59,0,0
2023.04.28 09:45,여기가 강남대성학원 대주주인가요,58,0,0
2023.04.28 09:45,여기가 끝이네 3만 위로 못가 ㅉ,86,0,0
2023.04.28 09:45,거래정지로,83,1,1
2023.04.28 09:44,살려주세요. 추매할 총알도 없습니다.,78,0,1
2023.04.28 09:44,조사 하다가 임원 누구라도 엮였으면,67,0,0
2023.04.28 09:44,개미는 반대매매 피하려 물타고,78,1,0
2023.04.28 09:44,적정주가,85,0,0
2023.04.28 09:44,너무 하네,188,1,1
2023.04.28 09:44,13프로단타꺼억 단타맛집,115,0,0
2023.04.28 09:44,축하드립니다.,139,1,0
2023.04.28 09:44,무슨,65,0,0
2023.04.28 09:43,조만간 배임횡령 주가조작 기소나오면,111,0,0
2023.04.28 09:43,끄어어어억,64,0,1
2023.04.28 09:43,니들 이러다 다죽어,74,0,0
2023.04.28 09:43,미친 그와중에 또 털어먹냐,61,0,0
2023.04.28 09:43,이걸 하한가로 박으면 진짜 레전드인데 ㅋㅋ,64,0,0
2023.04.28 09:43,단타냠냠♡,53,0,0
2023.04.28 09:43,다시 하한가 갈수도 ,60,0,0
2023.04.28 09:43,14프로ㅋ,67,0,0
2023.04.28 09:43,와 그래도 버틴네 ;;;,58,0,0
2023.04.28 09:43,개미접근금지 금감원조사중,66,0,0
2023.04.28 09:43,양봉,53,0,0
2023.04.28 09:42,하림 다올 다우...모두 오늘 양봉. ,58,0,0
2023.04.28 09:42,기존 주주는 반에 반토막인데ㅜ 단타만 신났네,94,1,0
2023.04.28 09:42,빨간불 들어간다 삼천리 상승 ,55,0,0
2023.04.28 09:42,24퍼먹고 나옴,69,0,0
2023.04.28 09:42,응 상투 3만원,62,1,0
2023.04.28 09:42,모두 오세요(천제단대열),52,0,0
2023.04.28 09:42,싸구려주식 설거지 잘해주네,59,0,0
2023.04.28 09:41,바로 폭락 이네,71,0,1
2023.04.28 09:41,"22,000에 사서 31,000에 팔음 ㅎㅎ",82,0,0
2023.04.28 09:41,-20% 다시 간다.,59,1,0
2023.04.28 09:41,55프로 도전해봅시다.,62,0,0
2023.04.28 09:41,작전세력 위에 ,74,0,0
2023.04.28 09:41,여긴 상한가 말아도 이상할 거 없지,62,0,0
2023.04.28 09:41,굿바이,54,0,0
2023.04.28 09:41,마음속으론 하따해야지 수십번생각해ㅛ는데,65,0,0
2023.04.28 09:41,보합에삿ㅇ.ㅁ 살려주세여,56,0,0
2023.04.28 09:41,선광 VI 걸은 세력이 다 던졌네,66,0,0
2023.04.28 09:41,최고점 3만,64,0,0
2023.04.28 09:41,여보세~력  나야~  거기 잘~ 오르니~,60,0,0
2023.04.28 09:41,끝이네 ㅉ,84,0,0
2023.04.28 09:40,지금은 매도타임,59,0,0
2023.04.28 09:40,와 무섭다잉,60,0,0
2023.04.28 09:40,횡보때담는거야,62,0,0
2023.04.28 09:40,창정이형 노래 한곡 한다고 합니다,72,0,0
2023.04.28 09:40,이렇게,73,1,0
2023.04.28 09:40,호가창 진짜 웃음벨이네,116,1,0
2023.04.28 09:40,이야 설거지 죽인다,90,1,0
2023.04.28 09:40,너무 무섭다;;,160,1,0
2023.04.28 09:40,ㅋㅋㅋㅋ 대박  ,99,0,1
2023.04.28 09:40,ㅋㅋㅋㅋ ,71,1,0
2023.04.28 09:40,호가가격,86,1,0
2023.04.28 09:40,31300에 익절 성공! ㅋㅋㅋㅋㅋㅋㅋㅋ,162,1,0
2023.04.28 09:40,플러스,69,0,1
2023.04.28 09:40,왜 하따안햇니 나,89,0,0
2023.04.28 09:40,으와......아....,61,0,0
2023.04.28 09:39,12% 여러분,86,0,1
2023.04.28 09:39,조작단 SG에서 UBS 갈아탄듯,97,0,1
2023.04.28 09:39,아 ㅅㅂ...,87,0,0
2023.04.28 09:39,24300 오천주,106,0,1
2023.04.28 09:39,세방 서울가스,79,0,1
2023.04.28 09:39,22650원 매수 대애박,79,0,1
2023.04.28 09:39,하따,67,0,0
2023.04.28 09:39,아 이런,63,0,0
2023.04.28 09:39,난 욕심안부리고,63,0,0
2023.04.28 09:38,오늘 상이다,75,0,0
2023.04.28 09:38,축하한다,94,0,1
2023.04.28 09:38,그래도 우량기업만 작전했넹.절대 망하지 않을 회사 꾸준히 몇년 우상향 시키며 롤릴하는게 정말 치밀하고 과학적이넹~~,81,0,0
2023.04.28 09:38,후발주 선광,60,0,0
2023.04.28 09:38,양전ㅅㅅ,57,0,0
2023.04.28 09:38,상가야지,63,0,0
2023.04.28 09:38,와,67,0,0
2023.04.28 09:38,대박  오늘 들어가서,99,0,0
2023.04.28 09:38,창정이형 감사합니다,100,1,0
2023.04.28 09:38,떨어트린게 주가조작아님?,76,0,0
2023.04.28 09:38,여보 세력 나야~,68,0,0
2023.04.28 09:38,너무 일찍 팔았군...,80,1,0
2023.04.28 09:38,단타 굿,71,0,2
2023.04.28 09:37,23500,67,0,1
2023.04.28 09:37,와  1200만원만 벌고갑니다,117,0,1
2023.04.28 09:37,와 3번 VI는 첨보네 또ㅋㅋㅋㅋ,99,0,0
2023.04.28 09:37,24퍼 수익 ㅋㅋㅋㅋㅋㅋ,93,0,1
2023.04.28 09:37,손바뀌고 .올라가뿐네.,69,0,0
2023.04.28 09:37,단타 너무 멋있고,64,0,0
2023.04.28 09:37,28% 수익,88,0,1
2023.04.28 09:37,오늘 ,62,0,2
2023.04.28 09:37,치킨값 감사요,67,0,0
2023.04.28 09:37,ㅈㄹ하네 주가조작 ㅅㅂ,82,1,1
2023.04.28 09:37,점하테마 대장주,81,0,0
2023.04.28 09:37,왜오르노 미칫노,69,0,0
2023.04.28 09:36,이쯤에서 하차,67,0,0
2023.04.28 09:36,이거,58,0,0
2023.04.28 09:36,벌써 +18% 먹엇노~개꿀 쉽다쉬워,66,0,0
2023.04.28 09:36,하따 대박 ㅎㅎㅎ,60,0,0
2023.04.28 09:36,23프로 수익 ,70,0,0
2023.04.28 09:36,ㄷ ㅐ성 ㅇ ㅏ ㄱ ㅏ 즈 ㅇ ㅏ~~~~~,65,1,0
2023.04.28 09:36,139000원 가자,83,0,0
2023.04.28 09:36,20퍼 수익이네,171,1,0
2023.04.28 09:36,거래량 실렸다,111,0,0
2023.04.28 09:35,이 광기 어디까지 올라가는걸까?,100,0,0
2023.04.28 09:35,벌써 수익 13퍼네 ㅋㅋㅋㅋ,99,0,0
2023.04.28 09:35,꺼ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ억ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,80,0,0
2023.04.28 09:35,형들 저 오늘아침에,101,0,0
2023.04.28 09:35,적정가 23000~24000원,112,0,1
2023.04.28 09:35,오늘,84,0,0
2023.04.28 09:34,가즈아,56,0,0
2023.04.28 09:34,단기상승 매도 선광 ㄱ ㄱ,64,0,0
2023.04.28 09:34,UBS출동했다 ㅋㅋㅋ,87,0,1
2023.04.28 09:34,대단하다. 하루에 vi가 두번?,78,0,0
2023.04.28 09:34,삼천리가자,61,0,0
2023.04.28 09:34,너무 심하게 빠져서 곧바로 상한가 가도 하나도 이상하지 않다!!,102,0,0
2023.04.28 09:34,다시 작전치나 ㄷㄷㄷ,64,2,0
2023.04.28 09:34,하한가 매수 했는대 와우,80,1,1
2023.04.28 09:33,일단 빨간불은 켜질듯,67,0,0
2023.04.28 09:33,와 vi ㄷ 개떡상,79,0,0
2023.04.28 09:34,[삭제된 게시물의 답글]상한가,52,0,0
2023.04.28 09:33,주식조낸쉽네 ㅎ그냥올인,71,0,1
2023.04.28 09:33,아 이놈을 샀어야...,94,2,0
2023.04.28 09:33,SG매물 UBS가 다 가져가네,66,0,0
2023.04.28 09:33,설마 하따? 주식하면서 처음인데,71,0,0
2023.04.28 09:33,초단타 재진입♡,57,0,0
2023.04.28 09:33,오늘60% 먹겠네;;,73,0,0
2023.04.28 09:33,후발주 선광,59,0,0
2023.04.28 09:32,오늘 상가면 55퍼 먹는다 대박~~,65,0,0
2023.04.28 09:32,올라도 아무감흥이 없다,71,1,0
2023.04.28 09:32,선광 보다는 반등 강하네,67,0,0
2023.04.28 09:32,적자회사에,191,3,0
2023.04.28 09:32,오늘산사람 부럽소잉,187,2,0
2023.04.28 09:32,지금 개떡상중 ㄷ ㄷ,106,0,0
2023.04.28 09:31,동학개미들이여~~총궐기하라~~다시없을 ,75,1,0
2023.04.28 09:31,키움이 올릴꺼 같더니.. 너무 빨리 팔았네,69,1,0
2023.04.28 09:31,139000원 짜리다,78,0,0
2023.04.28 09:31,10퍼 수익중입니다,88,2,0
2023.04.28 09:31,이러다 상 치겠네.,83,2,0
2023.04.28 09:31,적정 가격으로 가는중,68,0,0
2023.04.28 09:31,홀딩할만항가격인거 같네여,67,1,0
2023.04.28 09:30,반등 너무 약하다.,66,1,0
2023.04.28 09:30,제대로 말아 올리네,59,0,0
2023.04.28 09:30,상한가 상한가 신나는노래 강력매수 집담보올인기회 ,52,0,0
2023.04.28 09:30,큰손 몇명입성했다,60,0,0
2023.04.28 09:30,삼천리는 per 10,77,1,0
2023.04.28 09:30,ㅋㅋ 10% 감사합니다,70,1,0
2023.04.28 09:30,정신차려 이걸 왜사!!!!!,76,0,0
2023.04.28 09:29,또!!!,62,0,0
2023.04.28 09:29,창정이형 이거 100억에 매수하세요..그럼 부자되요,80,0,0
2023.04.28 09:29,대장홀딩스 ㅇㅈ,63,0,0
2023.04.28 09:29,대성은 하한가 몇번 더 맞아야돼,74,1,1
2023.04.28 09:28,반등 약하네,82,0,0
2023.04.28 09:28,삼천리 빨간불,103,0,0
2023.04.28 09:27,형 23퍼쯤에 5천박았는데  2천은 먹을? 까지 버틸거임,130,0,0
2023.04.28 09:27,창정아 돈 들어온다 노를 저어라,72,0,0
2023.04.28 09:26,그래도 가스주인데 최저 3만원이 적정수준,91,1,0
2023.04.28 09:26,영화같은 차트다,82,0,0
2023.04.28 09:26,왜 창정이형 욕하죠?,78,0,0
2023.04.28 09:26,개미가 sg증권 돈으로 죽이네ㅎ,75,0,0
2023.04.28 09:26,평단 23050 2100주 470만원 수익중ㅋㅋㅋ,77,0,0
2023.04.28 09:26,지금사서 월욜날 팔면 되겟네ㅋㅋ쉽다 쉬워,63,0,0
2023.04.28 09:26,창정이형 던지지마 내물량 사라 창정이형,58,0,0
2023.04.28 09:26,ㅎㅎ -10퍼 기다리고 있음,61,0,0
2023.04.28 09:26,"139,000 원짜리를 23,000 원에 잡다니..",110,2,0
2023.04.28 09:25,가격이 너무 떨어졌다,79,0,0
2023.04.28 09:25,139000원,74,0,0
2023.04.28 09:25,다음주 종가 10만,72,1,0
2023.04.28 09:25,하한가 연속 4방,100,4,0
2023.04.28 09:24,ㅋㅋㅋㅋㅌㅌㅋㅌ,103,0,0
2023.04.28 09:24,지금즉시매도하고...,165,0,1
2023.04.28 09:24,25200매도,130,0,0
2023.04.28 09:24,유통주식수는.,96,0,0
2023.04.28 09:23,물타서 평단 내리고 싶은데 신불이라네요,80,0,0
2023.04.28 09:23,세방.서울가스.삼천리 불장~,82,0,0
2023.04.28 09:23,아직정신들못차리네,81,2,0
2023.04.28 09:23,(((( 신용 오늘 싹쓸이 당했다 )))),104,4,0
2023.04.28 09:23,바닥인가보다,58,0,0
2023.04.28 09:23,매수했다 ㅋㅋㅋ,70,0,0
2023.04.28 09:22,매수,63,0,0
2023.04.28 09:22,공포에,70,0,0
2023.04.28 09:22,오늘 플러스 10까지 간다,62,0,0
2023.04.28 09:22,바닥인가요,80,2,0
2023.04.28 09:21,설마 상한가는 ,80,0,0
2023.04.28 09:21,쩜하 5번갔는데 보합 한번은가야지,75,1,0
2023.04.28 09:21,언능  담아라,67,0,0
2023.04.28 09:21,통전거래다♡대피하라,63,0,0
2023.04.28 09:21,시초가에 2100주 산 날 칭찬한다ㅋㅋㅋㅋ,82,0,0
2023.04.28 09:21,속보) 대성홀딩스 사외이사 선임,107,0,0
2023.04.28 09:20,사달라,70,0,0
2023.04.28 09:20,상 vi갛꺼지?,136,0,0
2023.04.28 09:20,싸게샀네ㅎ올인,150,1,0
2023.04.28 09:20,23750에 매수,100,1,0
2023.04.28 09:20,삼천리.세방.서울가스 죄다양봉 전환,102,1,0
2023.04.28 09:20,이걸 하한가풀어버리네ㄷㄷ,100,1,0
2023.04.28 09:20,오늘 빨간불 본다,61,0,0
2023.04.28 09:19,최고호재는 기본가치 이하 추락에. 30%짜리 하한 5방..이럴때 사쥐 언제사냐..안티들은 손만 빨아라. 5천원간다는 황당한 ㅋㅋ,96,0,0
2023.04.28 09:19,어제 개미들,65,1,0
2023.04.28 09:19,영익 70억,77,0,0
2023.04.28 09:19,단5일만에,84,1,0
2023.04.28 09:19,적정가 6천워..,58,0,0
2023.04.28 09:18,대성홀딩스 반등자리 분석,62,0,0
2023.04.28 09:18,이게 광기구나;;,95,1,0
2023.04.28 09:18,시초가 하따 성공 나이스 오늘 빨간불이다,61,0,0
2023.04.28 09:18,다음주 급등이니라,93,0,0
2023.04.28 09:17,삼천리 상한가 가긋다..,78,0,0
2023.04.28 09:16,과거에 매수하고싶어도 바라만보고있어던 기억나네요,88,1,0
2023.04.28 09:16,상승 축하드립니다,73,0,0
2023.04.28 09:16,만약 오늘 상한가 친다면 50% 먹는건데,94,0,0
2023.04.28 09:16,진입요!,121,2,0
2023.04.28 09:15,삼천리 대장,112,0,0
2023.04.28 09:15,하한가 3종목 전부 풀렸네,129,0,3
2023.04.28 09:15,하따성공 ㅅㅅㅅㅅ,91,0,0
2023.04.28 09:15,에휴 돈 버린셈 치고 ,109,0,0
2023.04.28 09:15,상가자,63,1,1
2023.04.28 09:14,다올 다우 다낡라간닷,74,0,0
2023.04.28 09:14,장문) 대성홀딩스 주가 흐름 추이 분석,96,3,0
2023.04.28 09:14,하한가 5방 1/5 토막,105,3,0
2023.04.28 09:14,감사,77,1,1
2023.04.28 09:13,23750에 매수,77,0,0
2023.04.28 09:13,적정가,69,1,0
2023.04.28 09:13,고점139000,94,2,0
2023.04.28 09:12,야 아무리 못해서 십만원은 가자 손절할게ㅜ,63,0,0
2023.04.28 09:12,22650원매수ㅋㅋ,65,0,0
2023.04.28 09:12,삼천리 상간다,80,1,0
2023.04.28 09:12,@@낚인찍인!!! 종목은~~~~~,64,0,0
2023.04.28 09:12,만원짜리가 주가조작으로 올랐으니.,91,0,0
2023.04.28 09:12,설거지하러왔습니다 22800원 입성,133,1,0
2023.04.28 09:12,싸다 지금이 기회다,87,0,2
2023.04.28 09:12,자전으로 일단 거래량은 터트렸고..,109,1,0
2023.04.28 09:11,5연하,83,0,2
2023.04.28 09:11,오늘도 단타치는 날 아닌듯,67,0,0
2023.04.28 09:11,하따 물량 잘못 건드리면  폐가망신 합니다,74,1,0
2023.04.28 09:11,없는돈이다 생각하고 100주 들어갔다.,73,0,0
2023.04.28 09:11,1000원 밑에서 입벌리는중,56,0,0
2023.04.28 09:11,여기가 제일 맛집이네,63,0,0
2023.04.28 09:10,더이상 물러날 곳이 없다.,69,0,0
2023.04.28 09:10,오늘 5연하 찍으면 진짜 역사에 남을 주식 되는건데...,91,0,0
2023.04.28 09:10,주가는 세력이 부양하는데,69,0,0
2023.04.28 09:10,이 주식 사고 있는 ㅂ.ㅅ은 뭐지,79,1,0
2023.04.28 09:10,@@이거!'!! 외.26프로에 파는사람,82,0,0
2023.04.28 09:10,얘가...,66,0,0
2023.04.28 09:10,삼천리 따라 상가자,78,1,0
2023.04.28 09:10,22700원,125,1,0
2023.04.28 09:10,신용잔고가 전혀 안줄고 있음,84,1,0
2023.04.28 09:10,이 야수의 심장들,70,0,0
2023.04.28 09:09,수사결과,79,0,1
2023.04.28 09:09,드디어 하한가가 풀렸네요ㅋㅋ,66,0,0
2023.04.28 09:09,금감원 주각조작 조사시작되서  이건  향후3년은 기어다닐겁니다,96,1,0
2023.04.28 09:09,압수수색 기사떴더라,70,0,1
2023.04.28 09:09,상황가 가즈이ㅡ,60,0,0
2023.04.28 09:09,아직 ,62,0,0
2023.04.28 09:09,틀렸다,83,0,0
2023.04.28 09:08,내가,72,0,0
2023.04.28 09:08,삼천리 날라가네요,87,0,0
2023.04.28 09:08,이런종류 주식에 30억을 투자한다고? ㅋㅋㅋ,87,0,0
2023.04.28 09:08,Sg증권 vs ubs,92,0,0
2023.04.28 09:08,구경왔어요,90,2,0
2023.04.28 09:08,오늘 주가 안띄우면 키움 회장 구속,120,0,0
2023.04.28 09:08,오! 하한가 풀렸네 ,101,1,0
2023.04.28 09:08,주가조작에 끝은 알고 계시죠,121,1,0
2023.04.28 09:07,당첨 올해의맛집 1위,92,1,0
2023.04.28 09:07,야이 풀배팅,80,0,0
2023.04.28 09:07,몰빵갑니다,74,0,0
2023.04.28 09:07,자살의 반대말은? 살자입니다.,67,0,1
2023.04.28 09:07,삼천리 양봉이다... 개급등 ㄱ,124,1,2
2023.04.28 09:07,와;;;,72,0,0
2023.04.28 09:07,삼천리 오르네,74,0,1
2023.04.28 09:07,이거 하따 풀렸으면.. 적어도,98,1,0
2023.04.28 09:06,상폐,106,2,0
2023.04.28 09:06,지금사라,72,0,1
2023.04.28 09:06,다음주 급등이니라,75,0,0
2023.04.28 09:06,반대매매가,82,0,0
2023.04.28 09:06,200만주 한방에 처먹었네 ㄷㄷㅌ,126,1,0
2023.04.28 09:05,5연하 가나요?? ,64,0,0
2023.04.28 09:05,천하제일 단타대회 시자아아악합니다.,68,0,0
2023.04.28 09:05,쩜하 풀린것만으로 만족해라,69,1,0
2023.04.28 09:05,풀매수 닷,90,0,0
2023.04.28 09:05,이세상 제일 바보가,108,1,0
2023.04.28 09:05,지금 2500억치 매수간다,118,2,0
2023.04.28 09:04,PER가 100이다,104,0,0
2023.04.28 09:04,무리들 중에 제일 찌질한 주식,86,0,0
2023.04.28 09:04,버티네??? ㅋㅋㅋㅋ,70,0,0
2023.04.28 09:04,야수의심장만이 돈을번다,76,1,0
2023.04.28 09:04,주가 조작의 피해가 이렇게 크건만,74,0,0
2023.04.28 09:04,가격이 애매하네,72,0,0
2023.04.28 09:04,이거 주가 조작 판정 나면,108,0,0
2023.04.28 09:04,어제 타점 알려줬다 이만 초반이라고ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,124,0,0
2023.04.28 09:04,하따 5억 성공,227,1,0
2023.04.28 09:04,● 23000원이내 100퍼 매집해 빨리,98,0,0
2023.04.28 09:04,오늘 인생 올인 갑니다~!!,126,0,0
2023.04.28 09:03,살려주세요 .,88,0,0
2023.04.28 09:03,아직은 이른데..,76,0,0
2023.04.28 09:03,하한가 가지 마라 OOO,73,0,0
2023.04.28 09:03,시장에서는 아직도 비싸다고 하는건가?,68,0,0
2023.04.28 09:02,풀배팅 갑니다. 5천만원만,130,0,2
2023.04.28 09:02,풀렸네,73,0,1
2023.04.28 09:02,님들,73,1,0
2023.04.28 09:02,오늘도 -30프로,74,0,0
2023.04.28 09:01,딱봐도...오늘 하따 풀리것네..,89,0,0
2023.04.28 09:01,단독 5연하,74,0,0
2023.04.28 09:00,개인들은 물리신분들 없을겁니다,86,0,0
2023.04.28 09:00,"붕띄워라,,,4만원까지",83,1,0
2023.04.28 08:59,밑장빼기 꼬시네,111,2,0
2023.04.28 08:59,대성홀딩스 고점에서 팔고 튄 사기꾼들,161,1,0
2023.04.28 08:59,나는,82,1,0
2023.04.28 08:59,양화대교,118,1,0
2023.04.28 08:59,이거 10주 20주씩 사는 사람들은 정신감정,120,0,0
2023.04.28 08:59,99주,85,1,0
2023.04.28 08:59,다른건 오늘로 하한가 풀렷는데,105,0,0
2023.04.28 08:59,선광,73,0,0
2023.04.28 08:59,세력고마워 하한가 풀자 주가 뿡 띄워라,61,0,0
2023.04.28 08:59,창정이형때문이야 ㅡ.ㅡ,89,1,0
2023.04.28 08:58,이거 뭐냐5번도  하한가가,60,0,0
2023.04.28 08:58,이건 보다는 ,54,0,0
2023.04.28 08:58,새역사 창조한 대성,65,0,0
2023.04.28 08:58,8천원에서,67,1,0
2023.04.28 08:57,압수수색을 할거면 거래정지좀 하고 하든지,69,0,0
2023.04.28 08:57,5연속 하한이라..,73,0,0
2023.04.28 08:57,세력아 빨리 물량 대량으로 넣어 그래야 개미 붙지,60,0,0
2023.04.28 08:57,얘가 찐이네 오늘도 쩜하?,69,0,0
2023.04.28 08:56,선광도 하따 탈출할듯. 너만 남았네 ㅋㅋㅋ,74,0,0
2023.04.28 08:56,에이 설마 5연속 하한가 가겠냐,146,0,1
2023.04.28 08:56,쩜 5방 노 7천원간다 그래야산다,78,0,0
2023.04.28 08:56,"세력아 더 물량 넣어라,,그래야 개미들 달려든다.",70,0,0
2023.04.28 08:55,우와 하한가 4번 정말 괴로우시겠다 ㅜㅜ 힘내십시오,84,1,0
2023.04.28 08:55,롯데타워 이름바꿔라,62,0,0
2023.04.28 08:55,7천원까지 가는거?,68,1,0
2023.04.28 08:55,꿩대신 닭이다,70,1,0
2023.04.28 08:54,세력아. 오늘은 하한가 풀자...,70,0,1
2023.04.28 08:54,빠이 잘가라 ㅋㅋㅋ,67,0,1
2023.04.28 08:53,이번 작전이 기존의 작전과 다른이유,98,0,0
2023.04.28 08:53,이건 진짜 역대급사건이다..,106,4,0
2023.04.28 08:53,이게19년도에 6000원짜리였는대  그때부터,173,0,0
2023.04.28 08:53,차트,81,1,0
2023.04.28 08:53,진짜 대장은,91,0,0
2023.04.28 08:53,시총이 얼마가 되어야 재자리인가요?,80,0,0
2023.04.28 08:53,잘들으세요..........,87,0,0
2023.04.28 08:52,"평단9000원부터시작.통정거래10명출국금지 ,,,주가 10배띄움",94,0,0
2023.04.28 08:52,야수의 심장.,119,0,1
2023.04.28 08:51,세방으로 오ㅛㅔ요,99,0,1
2023.04.28 08:51,선광은 장전동시호가 매수세가 눈에 띠는데,76,1,0
2023.04.28 08:51,나도 통정거래로 경고 몇번 받았는데,80,0,0
