Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,7940.000000,8600.000000,7880.000000,8000.000000,7324.238281,210378
2018-01-08,8090.000000,8180.000000,7910.000000,8030.000000,7351.704102,89702
2018-01-15,8030.000000,8040.000000,7830.000000,7950.000000,7278.461914,82361
2018-01-22,7960.000000,8240.000000,7940.000000,8150.000000,7461.567871,49939
2018-01-29,8150.000000,8300.000000,8110.000000,8260.000000,7562.276367,85864
2018-02-05,8190.000000,8270.000000,7830.000000,7840.000000,7177.753418,78372
2018-02-12,7940.000000,8020.000000,7740.000000,7880.000000,7214.374023,53590
2018-02-19,7880.000000,8040.000000,7810.000000,7850.000000,7186.908691,47180
2018-02-26,7910.000000,7910.000000,7670.000000,7690.000000,7040.423828,66724
2018-03-05,7780.000000,7890.000000,7600.000000,7820.000000,7159.442871,24281
2018-03-12,7830.000000,7870.000000,7740.000000,7840.000000,7177.753418,24245
2018-03-19,7840.000000,7910.000000,7650.000000,7760.000000,7104.511719,41085
2018-03-26,7700.000000,7910.000000,7700.000000,7880.000000,7214.374023,34735
2018-04-02,7900.000000,7900.000000,7720.000000,7800.000000,7141.132324,40442
2018-04-09,7890.000000,8000.000000,7710.000000,7980.000000,7305.927246,33401
2018-04-16,8040.000000,8040.000000,7720.000000,7920.000000,7250.995605,55411
2018-04-23,7970.000000,8090.000000,7900.000000,7970.000000,7296.771973,57139
2018-04-30,7980.000000,8180.000000,7950.000000,8080.000000,7397.480469,55212
2018-05-07,8080.000000,8240.000000,7970.000000,8000.000000,7324.238281,66718
2018-05-14,8000.000000,8250.000000,8000.000000,8230.000000,7534.810547,100264
2018-05-21,8300.000000,8300.000000,8000.000000,8030.000000,7351.704102,46530
2018-05-28,8010.000000,8230.000000,7970.000000,8160.000000,7470.722656,77472
2018-06-04,8240.000000,8250.000000,8050.000000,8170.000000,7479.877930,45879
2018-06-11,8170.000000,8400.000000,8110.000000,8150.000000,7461.567871,69175
2018-06-18,8150.000000,8280.000000,7900.000000,7950.000000,7278.461914,60243
2018-06-25,7900.000000,8290.000000,7690.000000,7790.000000,7131.977051,42913
2018-07-02,7780.000000,7810.000000,7450.000000,7560.000000,6921.405273,47765
2018-07-09,7560.000000,7590.000000,7370.000000,7570.000000,6930.560059,47839
2018-07-16,7570.000000,7590.000000,7270.000000,7360.000000,6738.299316,46520
2018-07-23,7360.000000,7360.000000,7150.000000,7230.000000,6619.280273,35558
2018-07-30,7160.000000,7320.000000,7110.000000,7250.000000,6637.590820,41137
2018-08-06,7290.000000,7430.000000,7190.000000,7330.000000,6710.833008,16217
2018-08-13,7340.000000,7340.000000,7130.000000,7290.000000,6674.211914,31798
2018-08-20,7290.000000,7340.000000,7150.000000,7320.000000,6701.677734,16564
2018-08-27,7250.000000,7300.000000,7190.000000,7240.000000,6628.435059,18696
2018-09-03,7240.000000,7300.000000,7150.000000,7240.000000,6628.435059,26155
2018-09-10,7180.000000,7400.000000,7150.000000,7400.000000,6774.920410,42675
2018-09-17,7400.000000,7450.000000,7210.000000,7300.000000,6683.367676,26382
2018-09-24,7300.000000,7370.000000,7250.000000,7310.000000,6692.522461,6473
2018-10-01,7260.000000,7360.000000,7000.000000,7200.000000,6591.814453,20731
2018-10-08,7200.000000,7320.000000,6470.000000,6830.000000,6253.068359,48230
2018-10-15,6850.000000,7200.000000,6700.000000,6880.000000,6298.844727,27520
2018-10-22,6880.000000,6930.000000,6410.000000,6420.000000,5877.701172,39811
2018-10-29,6390.000000,6520.000000,6080.000000,6490.000000,5941.788574,57969
2018-11-05,6480.000000,6740.000000,6370.000000,6480.000000,5932.632813,21401
2018-11-12,6480.000000,6540.000000,6290.000000,6530.000000,5978.409180,25097
2018-11-19,6530.000000,6550.000000,6210.000000,6430.000000,5886.855957,7987
2018-11-26,6430.000000,6490.000000,6340.000000,6430.000000,5886.855957,24745
2018-12-03,6430.000000,6480.000000,6300.000000,6340.000000,5804.458984,27320
2018-12-10,6340.000000,6440.000000,6290.000000,6360.000000,5822.769043,24836
2018-12-17,6360.000000,6590.000000,6350.000000,6530.000000,5978.409180,19381
2018-12-24,6530.000000,6530.000000,6200.000000,6360.000000,5822.769043,32399
2018-12-31,6360.000000,6360.000000,6140.000000,6290.000000,5992.395020,21576
2019-01-07,6230.000000,6250.000000,6160.000000,6220.000000,5925.707520,45015
2019-01-14,6250.000000,6280.000000,6150.000000,6270.000000,5973.341309,96059
2019-01-21,6280.000000,6470.000000,6280.000000,6400.000000,6097.190430,68756
2019-01-28,6400.000000,6550.000000,6370.000000,6510.000000,6201.985840,37533
2019-02-04,6510.000000,6580.000000,6470.000000,6540.000000,6230.566895,9871
2019-02-11,6530.000000,6580.000000,6460.000000,6500.000000,6192.458984,40534
2019-02-18,6570.000000,6690.000000,6470.000000,6590.000000,6278.200684,22888
2019-02-25,6620.000000,7700.000000,6560.000000,6690.000000,6373.469238,309362
2019-03-04,6720.000000,7190.000000,6690.000000,6940.000000,6611.640625,125284
2019-03-11,6970.000000,7060.000000,6430.000000,6750.000000,6430.630371,85066
2019-03-18,6750.000000,6880.000000,6610.000000,6720.000000,6402.049805,59855
2019-03-25,6700.000000,6840.000000,6540.000000,6800.000000,6478.265137,85214
2019-04-01,6730.000000,7400.000000,6730.000000,7330.000000,6983.188477,102616
2019-04-08,7430.000000,7600.000000,7340.000000,7550.000000,7192.779297,82044
2019-04-15,7520.000000,7900.000000,7400.000000,7770.000000,7402.371094,106301
2019-04-22,7660.000000,8110.000000,7630.000000,7820.000000,7450.004395,110722
2019-04-29,7820.000000,8010.000000,7790.000000,7970.000000,7592.907227,27311
2019-05-06,7970.000000,8090.000000,7750.000000,7840.000000,7469.058594,42179
2019-05-13,7840.000000,8030.000000,7360.000000,7990.000000,7611.961426,55627
2019-05-20,7920.000000,7990.000000,7750.000000,7840.000000,7469.058594,36183
2019-05-27,7770.000000,8000.000000,7620.000000,7940.000000,7564.327148,48250
2019-06-03,7710.000000,8020.000000,7690.000000,7960.000000,7583.380859,65373
2019-06-10,7960.000000,8390.000000,7930.000000,8330.000000,7935.874023,83258
2019-06-17,8330.000000,8430.000000,8010.000000,8250.000000,7859.659668,60843
2019-06-24,8280.000000,8310.000000,7620.000000,8000.000000,7621.488281,34072
2019-07-01,8000.000000,8290.000000,7840.000000,7980.000000,7602.434082,17211
2019-07-08,7860.000000,8090.000000,7700.000000,7740.000000,7373.790039,22623
