Date,Open,High,Low,Close,Adj Close,Volume
2019-12-09,11250.000000,11450.000000,11050.000000,11300.000000,10641.349609,83451
2019-12-16,11350.000000,11600.000000,11100.000000,11300.000000,10641.349609,103623
2019-12-23,11300.000000,11600.000000,11050.000000,11450.000000,10782.606445,113871
2019-12-30,11450.000000,11800.000000,11300.000000,11700.000000,11191.350586,26882
2020-01-06,11600.000000,11650.000000,10850.000000,11050.000000,10569.609375,112719
2020-01-13,10950.000000,11300.000000,10950.000000,11100.000000,10617.436523,78380
2020-01-20,11100.000000,11200.000000,10650.000000,10800.000000,10330.477539,91670
2020-01-27,10800.000000,10800.000000,10050.000000,10050.000000,9613.083008,136853
2020-02-03,10000.000000,10200.000000,9630.000000,10000.000000,9565.257813,204178
2020-02-10,10000.000000,10500.000000,9900.000000,10350.000000,9900.041992,95045
2020-02-17,10300.000000,10350.000000,9800.000000,9800.000000,9373.952148,74423
2020-02-24,9970.000000,10500.000000,8750.000000,9140.000000,8742.646484,392884
2020-03-02,9100.000000,9590.000000,8800.000000,9470.000000,9058.298828,202123
2020-03-09,9470.000000,9470.000000,7700.000000,7840.000000,7499.162109,112428
2020-03-16,7880.000000,7940.000000,6260.000000,7000.000000,6695.680176,290546
2020-03-23,6500.000000,7670.000000,6500.000000,7670.000000,7336.552246,183394
2020-03-30,7600.000000,7990.000000,7160.000000,7890.000000,7546.988281,160151
2020-04-06,7950.000000,8660.000000,7750.000000,8510.000000,8140.034180,276394
2020-04-13,8500.000000,8820.000000,8320.000000,8780.000000,8398.295898,76827
2020-04-20,8730.000000,9100.000000,8470.000000,8660.000000,8283.513672,109392
2020-04-27,8660.000000,9440.000000,8660.000000,9360.000000,8953.081055,93840
2020-05-04,9360.000000,9790.000000,9080.000000,9700.000000,9278.299805,86218
2020-05-11,9800.000000,10050.000000,9520.000000,9940.000000,9507.866211,371998
2020-05-18,9940.000000,10600.000000,9800.000000,10150.000000,9708.736328,242077
