Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,113000.000000,116500.000000,112000.000000,114000.000000,98367.210938,26409
2018-01-08,114500.000000,121500.000000,113500.000000,118500.000000,102250.125000,33641
2018-01-15,118500.000000,119500.000000,116000.000000,118500.000000,102250.125000,25593
2018-01-22,118000.000000,125500.000000,117000.000000,123500.000000,106564.484375,47117
2018-01-29,124500.000000,124500.000000,117000.000000,117500.000000,101387.257813,44901
2018-02-05,117500.000000,118500.000000,108500.000000,110000.000000,94915.726563,51050
2018-02-12,109500.000000,114500.000000,108000.000000,113500.000000,97935.773438,15183
2018-02-19,114000.000000,127000.000000,113500.000000,122000.000000,105270.171875,48217
2018-02-26,122000.000000,124000.000000,118500.000000,124000.000000,106995.921875,20714
2018-03-05,124000.000000,125000.000000,119500.000000,124000.000000,106995.921875,29711
2018-03-12,124500.000000,124500.000000,121500.000000,124000.000000,106995.921875,34381
2018-03-19,123500.000000,124000.000000,113000.000000,114000.000000,98367.210938,31382
2018-03-26,114000.000000,118000.000000,112000.000000,113500.000000,97935.773438,18004
2018-04-02,113500.000000,114500.000000,111000.000000,114500.000000,98798.648438,17891
2018-04-09,114500.000000,114500.000000,108500.000000,110000.000000,94915.726563,14083
2018-04-16,109500.000000,111000.000000,106500.000000,110000.000000,94915.726563,15571
2018-04-23,110000.000000,111500.000000,107000.000000,109000.000000,94052.867188,19817
2018-04-30,110000.000000,116500.000000,110000.000000,114000.000000,98367.210938,18029
2018-05-07,114000.000000,115500.000000,108500.000000,110000.000000,94915.726563,16569
2018-05-14,112000.000000,116500.000000,110500.000000,112500.000000,97072.906250,33880
2018-05-21,111500.000000,117000.000000,111500.000000,112500.000000,97072.906250,22677
2018-05-28,114000.000000,115500.000000,111500.000000,114000.000000,98367.210938,38436
2018-06-04,115000.000000,116000.000000,112000.000000,112000.000000,96641.468750,20972
2018-06-11,112000.000000,117000.000000,111500.000000,115500.000000,99661.515625,29045
2018-06-18,115000.000000,118500.000000,113000.000000,114000.000000,98367.210938,39997
2018-06-25,114000.000000,116500.000000,112000.000000,112000.000000,96641.468750,18816
2018-07-02,112500.000000,113500.000000,104500.000000,106000.000000,91464.242188,15203
2018-07-09,106000.000000,109000.000000,105500.000000,108500.000000,93621.429688,11358
2018-07-16,108500.000000,110000.000000,107000.000000,108500.000000,93621.429688,6296
2018-07-23,108500.000000,110000.000000,107000.000000,109500.000000,94484.296875,11470
2018-07-30,109500.000000,116000.000000,109500.000000,114000.000000,98367.210938,12764
2018-08-06,114000.000000,115500.000000,111500.000000,111500.000000,96210.039063,4010
2018-08-13,111500.000000,112500.000000,107500.000000,107500.000000,92758.554688,8528
2018-08-20,108000.000000,111000.000000,105000.000000,107500.000000,92758.554688,18214
2018-08-27,108000.000000,108000.000000,104500.000000,105500.000000,91032.828125,17376
2018-09-03,105500.000000,108000.000000,105000.000000,106500.000000,91895.687500,17251
2018-09-10,106500.000000,107000.000000,103500.000000,103500.000000,89307.078125,29958
2018-09-17,103500.000000,104000.000000,100500.000000,101500.000000,87581.335938,11910
2018-09-24,101500.000000,104500.000000,101500.000000,104000.000000,89738.507813,5590
2018-10-01,103500.000000,105000.000000,102000.000000,104000.000000,89738.507813,11922
2018-10-08,103000.000000,106500.000000,99800.000000,100500.000000,86718.468750,18891
2018-10-15,101000.000000,101500.000000,97900.000000,99300.000000,85683.031250,16636
2018-10-22,99300.000000,99300.000000,93400.000000,94000.000000,81109.804688,13810
2018-10-29,93600.000000,94500.000000,88700.000000,94300.000000,81368.671875,22689
2018-11-05,94300.000000,94300.000000,89400.000000,90800.000000,78348.625000,18478
2018-11-12,90800.000000,92400.000000,88700.000000,91800.000000,79211.500000,11817
2018-11-19,91100.000000,93900.000000,91000.000000,92900.000000,80160.640625,12820
2018-11-26,92000.000000,96600.000000,91800.000000,96300.000000,83094.406250,15787
2018-12-03,95600.000000,96800.000000,93600.000000,93600.000000,80764.664063,19343
2018-12-10,93000.000000,93000.000000,89100.000000,89100.000000,76881.742188,55194
2018-12-17,89800.000000,93400.000000,89400.000000,92300.000000,79642.929688,49974
2018-12-24,92000.000000,92400.000000,89600.000000,91000.000000,78521.203125,20255
2018-12-31,91000.000000,91300.000000,88700.000000,90300.000000,80549.515625,12066
2019-01-07,91000.000000,92700.000000,90100.000000,92300.000000,82333.570313,23854
2019-01-14,92300.000000,94700.000000,90700.000000,94500.000000,84296.015625,34641
2019-01-21,94900.000000,103000.000000,94400.000000,100500.000000,89648.148438,43073
2019-01-28,100500.000000,100500.000000,97200.000000,100000.000000,89202.125000,25968
2019-02-04,100000.000000,102000.000000,99200.000000,101000.000000,90094.156250,3090
2019-02-11,100000.000000,100500.000000,98700.000000,99200.000000,88488.523438,15344
2019-02-18,98700.000000,99300.000000,97000.000000,97000.000000,86526.070313,11221
