Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,3895.000000,3980.000000,3570.000000,3910.000000,3169.612549,5495410
2018-01-08,3920.000000,4470.000000,3860.000000,4250.000000,3445.231201,4751268
2018-01-15,4330.000000,5000.000000,4330.000000,4810.000000,3899.190674,11346424
2018-01-22,4810.000000,5100.000000,4705.000000,4990.000000,4045.106201,5040113
2018-01-29,5070.000000,6330.000000,5020.000000,5940.000000,4815.216797,12746808
2018-02-05,5700.000000,7290.000000,5460.000000,5640.000000,4572.024414,15410112
2018-02-12,5780.000000,6200.000000,5560.000000,6040.000000,4896.281250,4353421
2018-02-19,6260.000000,6770.000000,5690.000000,6670.000000,5406.986328,6158943
2018-02-26,6670.000000,7040.000000,6460.000000,6640.000000,5382.666504,4311745
2018-03-05,6630.000000,6640.000000,5980.000000,6100.000000,4944.919922,3746536
2018-03-12,6200.000000,6220.000000,5500.000000,5720.000000,4636.875488,4228418
2018-03-19,5750.000000,5760.000000,4885.000000,4995.000000,4049.159424,4664851
2018-03-26,4970.000000,5440.000000,4870.000000,4965.000000,4024.840332,3490548
2018-04-02,5000.000000,5630.000000,4655.000000,5520.000000,4474.747559,6587388
2018-04-09,5460.000000,5900.000000,5230.000000,5680.000000,4604.449707,5711870
2018-04-16,5740.000000,6370.000000,5600.000000,6270.000000,5082.729004,4419457
2018-04-23,6240.000000,6600.000000,6040.000000,6520.000000,5285.389648,3604173
2018-04-30,6510.000000,6650.000000,5900.000000,5900.000000,4782.791016,2786570
2018-05-07,5900.000000,5990.000000,5500.000000,5810.000000,4709.833496,2568936
2018-05-14,5900.000000,5910.000000,5250.000000,5390.000000,4369.363281,2995487
2018-05-21,5440.000000,5440.000000,4990.000000,5090.000000,4126.170898,1347084
2018-05-28,5130.000000,5310.000000,4875.000000,4975.000000,4032.946777,1892389
2018-06-04,4960.000000,5190.000000,4925.000000,5010.000000,4061.319580,958832
2018-06-11,5050.000000,5060.000000,4825.000000,4920.000000,3988.361816,819591
2018-06-18,4860.000000,4910.000000,4175.000000,4300.000000,3485.763428,1710998
2018-06-25,4240.000000,4395.000000,3970.000000,4055.000000,3287.155518,1287180
2018-07-02,4050.000000,4180.000000,3645.000000,4055.000000,3287.155518,2043702
2018-07-09,4095.000000,4170.000000,3745.000000,3965.000000,3214.197754,2805375
2018-07-16,3980.000000,4000.000000,3515.000000,3575.000000,2898.047363,2205303
2018-07-23,3575.000000,3675.000000,3400.000000,3600.000000,2918.313232,1478451
2018-07-30,3630.000000,3755.000000,3550.000000,3585.000000,2906.153564,1306458
2018-08-06,3620.000000,3695.000000,3560.000000,3565.000000,2889.940918,825158
2018-08-13,3530.000000,3545.000000,3350.000000,3440.000000,2788.610352,896770
2018-08-20,3435.000000,3935.000000,3435.000000,3760.000000,3048.015869,2648823
2018-08-27,3780.000000,4035.000000,3750.000000,3920.000000,3177.718994,2065928
2018-09-03,3890.000000,4015.000000,3735.000000,3800.000000,3080.441895,972397
2018-09-10,3795.000000,4200.000000,3765.000000,4100.000000,3323.634766,1413736
2018-09-17,4095.000000,4290.000000,3875.000000,4280.000000,3469.550537,1963742
2018-09-24,4280.000000,4510.000000,4175.000000,4310.000000,3493.869629,1104733
2018-10-01,4285.000000,4290.000000,3880.000000,3895.000000,3157.452881,1397738
2018-10-08,3845.000000,3925.000000,3420.000000,3490.000000,2829.142822,1247363
2018-10-15,3490.000000,3755.000000,3430.000000,3590.000000,2910.206787,829540
2018-10-22,3535.000000,3700.000000,3210.000000,3230.000000,2618.375488,1079006
2018-10-29,3200.000000,3430.000000,2915.000000,3395.000000,2752.131592,1053180
2018-11-05,3370.000000,3585.000000,3290.000000,3415.000000,2768.344482,753535
2018-11-12,3350.000000,3400.000000,3120.000000,3235.000000,2622.428711,790748
2018-11-19,3220.000000,3385.000000,3170.000000,3170.000000,2569.737061,547414
2018-11-26,3220.000000,3445.000000,3175.000000,3390.000000,2748.078125,571835
2018-12-03,3440.000000,3550.000000,3220.000000,3255.000000,2638.641846,657806
2018-12-10,3210.000000,3280.000000,3125.000000,3210.000000,2602.162598,442184
2018-12-17,3210.000000,3290.000000,3055.000000,3055.000000,2476.513184,574073
2018-12-24,3020.000000,3045.000000,2855.000000,2960.000000,2399.502441,704734
2018-12-31,2960.000000,3050.000000,2805.000000,2930.000000,2375.182861,365259
2019-01-07,3030.000000,3155.000000,2995.000000,3065.000000,2484.619385,596274
2019-01-14,3065.000000,3300.000000,3035.000000,3185.000000,2581.896729,673156
2019-01-21,3245.000000,3325.000000,3080.000000,3305.000000,2679.173584,755090
2019-01-28,3305.000000,3340.000000,3140.000000,3295.000000,2671.067139,1210992
2019-02-04,3295.000000,3360.000000,3185.000000,3230.000000,2618.375488,781384
2019-02-11,3235.000000,3345.000000,3225.000000,3270.000000,2650.801270,1135431
2019-02-18,3290.000000,3315.000000,3160.000000,3195.000000,2590.003174,1130654
2019-02-25,3210.000000,3245.000000,3105.000000,3130.000000,2537.311523,813474
2019-03-04,3150.000000,3190.000000,3000.000000,3015.000000,2444.087402,1116857
2019-03-11,3015.000000,3175.000000,2910.000000,3115.000000,2525.151611,1559159
2019-03-18,3155.000000,3220.000000,3020.000000,3025.000000,2452.193848,829188
2019-03-25,2990.000000,2990.000000,2865.000000,2970.000000,2407.608398,715141
