Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,10350.000000,11300.000000,10150.000000,11000.000000,10892.857422,781823
2018-01-08,11150.000000,12000.000000,10900.000000,11900.000000,11784.090820,886335
2018-01-15,12000.000000,12450.000000,11700.000000,12250.000000,12130.682617,626478
2018-01-22,12300.000000,15300.000000,11900.000000,14050.000000,13913.149414,4138618
2018-01-29,14100.000000,16900.000000,14050.000000,14700.000000,14556.818359,2871529
2018-02-05,14300.000000,14400.000000,12500.000000,12950.000000,12823.864258,1063146
2018-02-12,13150.000000,13600.000000,13000.000000,13150.000000,13021.916016,392969
2018-02-19,13250.000000,13700.000000,13100.000000,13200.000000,13071.428711,513439
2018-02-26,13350.000000,14000.000000,13150.000000,13150.000000,13021.916016,454372
2018-03-05,13000.000000,13850.000000,12700.000000,13550.000000,13418.019531,404004
2018-03-12,13700.000000,13950.000000,13200.000000,13850.000000,13715.097656,384978
2018-03-19,13800.000000,13850.000000,12950.000000,13050.000000,12922.889648,680313
2018-03-26,13050.000000,13950.000000,12750.000000,13550.000000,13418.019531,926318
2018-04-02,13650.000000,13950.000000,12600.000000,12750.000000,12625.812500,1145042
2018-04-09,12700.000000,12950.000000,12300.000000,12800.000000,12675.325195,577552
2018-04-16,12900.000000,12900.000000,12300.000000,12850.000000,12724.837891,535750
2018-04-23,12850.000000,12850.000000,12000.000000,12250.000000,12130.682617,691501
2018-04-30,12300.000000,12350.000000,11850.000000,12200.000000,12081.168945,451516
2018-05-07,12250.000000,12700.000000,11750.000000,12600.000000,12477.273438,482367
2018-05-14,12700.000000,12750.000000,12050.000000,12550.000000,12427.759766,626543
2018-05-21,12500.000000,12650.000000,11950.000000,12050.000000,11932.629883,303285
2018-05-28,12100.000000,12700.000000,11950.000000,12300.000000,12180.195313,416449
2018-06-04,12300.000000,12750.000000,12250.000000,12400.000000,12279.220703,268574
2018-06-11,12450.000000,12650.000000,12050.000000,12150.000000,12031.656250,346802
2018-06-18,12100.000000,12100.000000,11000.000000,11400.000000,11288.960938,491632
2018-06-25,11450.000000,12050.000000,11300.000000,11650.000000,11536.526367,314265
2018-07-02,11650.000000,11850.000000,11300.000000,11550.000000,11437.500000,247186
2018-07-09,11550.000000,11750.000000,11150.000000,11400.000000,11288.960938,326098
2018-07-16,11400.000000,11450.000000,10700.000000,10900.000000,10793.831055,327302
2018-07-23,10850.000000,11250.000000,10650.000000,11250.000000,11140.422852,172815
2018-07-30,11200.000000,11500.000000,11050.000000,11500.000000,11387.987305,157219
2018-08-06,11500.000000,12150.000000,11300.000000,11750.000000,11635.552734,280407
2018-08-13,11700.000000,11700.000000,11100.000000,11550.000000,11437.500000,169432
