Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,16700.000000,16950.000000,16350.000000,16650.000000,16397.726563,848652
2018-01-08,16650.000000,17300.000000,16200.000000,17250.000000,16988.636719,1301013
2018-01-15,17200.000000,17700.000000,16700.000000,17500.000000,17234.849609,1239122
2018-01-22,17700.000000,18000.000000,17300.000000,18000.000000,17727.273438,814190
2018-01-29,18000.000000,18000.000000,16600.000000,16800.000000,16545.455078,1471292
2018-02-05,16700.000000,16950.000000,16150.000000,16150.000000,15905.303711,1228597
2018-02-12,16300.000000,16300.000000,15200.000000,15550.000000,15314.394531,675760
2018-02-19,15650.000000,16250.000000,15600.000000,15900.000000,15659.090820,722123
2018-02-26,16000.000000,16400.000000,15950.000000,16300.000000,16053.030273,579728
2018-03-05,15550.000000,15700.000000,15050.000000,15550.000000,15314.394531,363371
2018-03-12,15600.000000,15800.000000,15050.000000,15200.000000,14969.697266,602431
2018-03-19,15100.000000,15250.000000,13950.000000,13950.000000,13738.636719,1125384
2018-03-26,13950.000000,14600.000000,13900.000000,14550.000000,14329.545898,673096
2018-04-02,14450.000000,16250.000000,14400.000000,15450.000000,15215.909180,1951017
2018-04-09,15300.000000,15350.000000,14750.000000,15000.000000,14772.727539,746057
2018-04-16,14900.000000,15550.000000,14500.000000,15550.000000,15314.394531,793669
2018-04-23,15600.000000,15950.000000,15150.000000,15600.000000,15363.636719,909739
2018-04-30,15550.000000,15800.000000,15350.000000,15500.000000,15265.151367,752308
2018-05-07,15400.000000,15650.000000,15050.000000,15300.000000,15068.181641,762053
2018-05-14,15250.000000,15400.000000,14900.000000,15300.000000,15068.181641,681289
2018-05-21,15200.000000,15300.000000,14850.000000,14900.000000,14674.242188,372713
2018-05-28,14900.000000,15050.000000,14550.000000,14650.000000,14428.030273,620012
2018-06-04,14650.000000,15050.000000,14500.000000,15000.000000,14772.727539,562738
2018-06-11,14950.000000,15150.000000,14550.000000,14550.000000,14329.545898,931505
2018-06-18,14650.000000,14700.000000,13900.000000,14200.000000,13984.848633,647504
2018-06-25,14100.000000,14200.000000,13600.000000,14100.000000,13886.364258,765397
2018-07-02,14100.000000,14100.000000,12900.000000,13550.000000,13344.697266,629029
2018-07-09,13400.000000,13750.000000,12950.000000,13750.000000,13541.666992,485063
2018-07-16,13600.000000,13700.000000,12550.000000,12700.000000,12507.576172,678804
2018-07-23,12700.000000,12750.000000,11800.000000,12150.000000,11965.909180,949062
2018-07-30,12150.000000,12300.000000,11800.000000,11950.000000,11768.939453,742402
2018-08-06,12000.000000,12650.000000,11900.000000,12050.000000,11867.424805,766879
2018-08-13,11900.000000,12000.000000,10700.000000,10900.000000,10734.848633,1430281
2018-08-20,10900.000000,11150.000000,10400.000000,11000.000000,10833.333008,1385969
2018-08-27,10950.000000,11050.000000,10250.000000,10650.000000,10488.636719,1292543
2018-09-03,10550.000000,10850.000000,10350.000000,10600.000000,10439.394531,1154155
2018-09-10,10500.000000,11100.000000,10500.000000,10950.000000,10784.090820,845567
2018-09-17,10900.000000,10950.000000,10400.000000,10550.000000,10390.151367,667074
2018-09-24,10500.000000,10650.000000,10450.000000,10550.000000,10390.151367,239483
2018-10-01,10650.000000,11350.000000,10550.000000,11200.000000,11030.302734,1421896
2018-10-08,11250.000000,11450.000000,10350.000000,10900.000000,10734.848633,1389819
2018-10-15,10900.000000,11800.000000,10850.000000,11750.000000,11571.969727,1349047
2018-10-22,11750.000000,12150.000000,11050.000000,11050.000000,10882.576172,1455388
2018-10-29,10950.000000,11350.000000,10450.000000,11150.000000,10981.060547,1392356
2018-11-05,11150.000000,11150.000000,10700.000000,10950.000000,10784.090820,767967
2018-11-12,10950.000000,11100.000000,10300.000000,11050.000000,10882.576172,888598
2018-11-19,11000.000000,11250.000000,10600.000000,11100.000000,10931.818359,649605
2018-11-26,11100.000000,11800.000000,11000.000000,11400.000000,11227.272461,667883
