Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,12650.000000,12800.000000,12650.000000,12800.000000,11878.130859,17179
2018-01-03,12800.000000,12800.000000,12650.000000,12750.000000,11831.732422,6561
2018-01-04,12750.000000,12750.000000,12450.000000,12500.000000,11599.737305,12973
2018-01-05,12650.000000,12650.000000,12400.000000,12550.000000,11646.135742,16385
2018-01-08,12550.000000,12650.000000,12450.000000,12650.000000,11738.934570,7874
2018-01-09,12650.000000,12700.000000,12550.000000,12550.000000,11646.135742,15460
2018-01-10,12600.000000,12750.000000,12450.000000,12650.000000,11738.934570,13865
2018-01-11,12650.000000,12750.000000,12600.000000,12750.000000,11831.732422,13323
2018-01-12,12750.000000,12900.000000,12600.000000,12850.000000,11924.528320,17327
2018-01-15,12800.000000,12950.000000,12750.000000,12850.000000,11924.528320,10264
2018-01-16,12850.000000,12950.000000,12750.000000,12900.000000,11970.929688,16063
2018-01-17,12900.000000,12950.000000,12750.000000,12950.000000,12017.328125,23787
2018-01-18,12950.000000,13000.000000,12800.000000,12900.000000,11970.929688,8814
2018-01-19,12950.000000,12950.000000,12750.000000,12900.000000,11970.929688,7517
2018-01-22,12900.000000,12950.000000,12650.000000,12800.000000,11878.130859,27869
2018-01-23,12650.000000,12850.000000,12650.000000,12800.000000,11878.130859,21219
2018-01-24,12750.000000,13300.000000,12750.000000,13150.000000,12202.923828,38408
2018-01-25,13300.000000,13300.000000,13000.000000,13200.000000,12249.322266,15649
2018-01-26,13250.000000,13250.000000,13000.000000,13150.000000,12202.923828,15503
2018-01-29,13150.000000,13400.000000,13150.000000,13400.000000,12434.918945,17182
2018-01-30,13400.000000,13700.000000,13200.000000,13550.000000,12574.115234,27930
2018-01-31,13400.000000,13650.000000,13300.000000,13600.000000,12620.514648,17850
2018-02-01,13650.000000,13700.000000,13350.000000,13650.000000,12666.913086,14286
2018-02-02,13650.000000,13650.000000,13400.000000,13500.000000,12527.717773,8830
2018-02-05,13300.000000,13400.000000,13100.000000,13200.000000,12249.322266,9110
2018-02-06,13050.000000,13150.000000,12250.000000,12800.000000,11878.130859,56069
2018-02-07,12850.000000,13200.000000,12850.000000,12900.000000,11970.929688,14074
2018-02-08,13000.000000,13100.000000,12900.000000,13050.000000,12110.126953,5772
2018-02-09,13100.000000,13100.000000,12700.000000,12950.000000,12017.328125,6691
2018-02-12,12950.000000,13350.000000,12950.000000,13100.000000,12156.525391,14301
2018-02-13,13150.000000,13200.000000,13050.000000,13150.000000,12202.923828,24730
2018-02-14,13150.000000,13200.000000,12900.000000,13050.000000,12110.126953,11089
2018-02-19,13050.000000,13150.000000,12950.000000,13150.000000,12202.923828,13839
2018-02-20,13200.000000,13350.000000,13150.000000,13300.000000,12342.119141,52840
2018-02-21,13300.000000,14100.000000,13300.000000,13900.000000,12898.907227,66450
2018-02-22,14000.000000,14000.000000,13900.000000,13950.000000,12945.307617,52968
2018-02-23,14050.000000,14050.000000,13900.000000,13950.000000,12945.307617,12316
2018-02-26,14000.000000,14000.000000,13600.000000,13700.000000,12713.311523,11645
2018-02-27,13750.000000,13850.000000,13600.000000,13750.000000,12759.710938,38459
2018-02-28,13750.000000,13900.000000,13750.000000,13800.000000,12806.110352,12240
