Date,Open,High,Low,Close,Adj Close,Volume
2018-01-02,18600.000000,18750.000000,18450.000000,18750.000000,18699.246094,6861
2018-01-03,18800.000000,18800.000000,18550.000000,18550.000000,18499.787109,3203
2018-01-04,18600.000000,18800.000000,18500.000000,18550.000000,18499.787109,4183
2018-01-05,18500.000000,18650.000000,18500.000000,18550.000000,18499.787109,8591
2018-01-08,18600.000000,18650.000000,18100.000000,18400.000000,18350.193359,7477
2018-01-09,18300.000000,18550.000000,18100.000000,18400.000000,18350.193359,10055
2018-01-10,18500.000000,18500.000000,18250.000000,18250.000000,18200.599609,1975
2018-01-11,18500.000000,18500.000000,18000.000000,18150.000000,18100.869141,9966
2018-01-12,18150.000000,18300.000000,17950.000000,18200.000000,18150.734375,12608
2018-01-15,18100.000000,18350.000000,18100.000000,18300.000000,18250.464844,4480
2018-01-16,18150.000000,18350.000000,18000.000000,18300.000000,18250.464844,5676
2018-01-17,18300.000000,18400.000000,18100.000000,18250.000000,18200.599609,8978
2018-01-18,18350.000000,18350.000000,18200.000000,18350.000000,18300.328125,4467
2018-01-19,18350.000000,18350.000000,18100.000000,18300.000000,18250.464844,2475
2018-01-22,18300.000000,18400.000000,18100.000000,18300.000000,18250.464844,4992
2018-01-23,18300.000000,18500.000000,18250.000000,18450.000000,18400.058594,5369
2018-01-24,18450.000000,18700.000000,18200.000000,18700.000000,18649.380859,9919
2018-01-25,18600.000000,19000.000000,18500.000000,19000.000000,18948.568359,11949
2018-01-26,19000.000000,19000.000000,18800.000000,18900.000000,18848.839844,7483
2018-01-29,19400.000000,22700.000000,19400.000000,21750.000000,21691.125000,240558
2018-01-30,21750.000000,21800.000000,20350.000000,20700.000000,20643.966797,79107
2018-01-31,20350.000000,20600.000000,19850.000000,20000.000000,19945.861328,64541
2018-02-01,19950.000000,20500.000000,19650.000000,20450.000000,20394.644531,31981
2018-02-02,20450.000000,20700.000000,20000.000000,20550.000000,20494.373047,26470
2018-02-05,20050.000000,20700.000000,20050.000000,20500.000000,20444.509766,28467
2018-02-06,null,null,null,null,null,null
2018-02-07,20550.000000,20700.000000,20100.000000,20250.000000,20195.185547,8354
2018-02-08,20300.000000,21050.000000,20050.000000,20950.000000,20893.291016,39599
2018-02-09,20500.000000,20800.000000,20050.000000,20050.000000,19995.726563,15591
2018-02-12,20300.000000,20500.000000,19800.000000,20000.000000,19945.861328,7534
2018-02-13,20100.000000,20100.000000,19500.000000,19500.000000,19447.214844,12875
2018-02-14,19600.000000,19850.000000,19350.000000,19700.000000,19646.673828,11632
2018-02-19,19850.000000,19900.000000,19550.000000,19650.000000,19596.810547,3714
2018-02-20,19700.000000,19750.000000,19350.000000,19650.000000,19596.810547,6850
2018-02-21,19650.000000,19650.000000,19100.000000,19250.000000,19197.892578,18634
2018-02-22,19250.000000,19500.000000,18800.000000,18950.000000,18898.705078,23361
2018-02-23,19150.000000,19500.000000,18900.000000,19400.000000,19347.486328,14384
2018-02-26,19500.000000,19650.000000,19250.000000,19350.000000,19297.621094,13246
2018-02-27,19350.000000,19600.000000,19250.000000,19350.000000,19297.621094,4179
2018-02-28,19350.000000,19500.000000,19150.000000,19150.000000,19098.164063,10407
2018-03-02,null,null,null,null,null,null
2018-03-05,null,null,null,null,null,null
2018-03-06,null,null,null,null,null,null
2018-03-07,19000.000000,19950.000000,18700.000000,19100.000000,19048.298828,8479
2018-03-08,18900.000000,19150.000000,18800.000000,19100.000000,19048.298828,4031
2018-03-09,18900.000000,19100.000000,18850.000000,18900.000000,18848.839844,6406
2018-03-12,19000.000000,19000.000000,18750.000000,19000.000000,18948.568359,11828
2018-03-13,19050.000000,19200.000000,18900.000000,19050.000000,18998.433594,9786
2018-03-14,18900.000000,19100.000000,18850.000000,18850.000000,18798.974609,5660
2018-03-15,18800.000000,18950.000000,18500.000000,18650.000000,18599.515625,9765
2018-03-16,18650.000000,18800.000000,18550.000000,18750.000000,18699.246094,8247
2018-03-19,18750.000000,18900.000000,18650.000000,18700.000000,18649.380859,4679
2018-03-20,18750.000000,18800.000000,18600.000000,18750.000000,18699.246094,4227
2018-03-21,18800.000000,18900.000000,18700.000000,18900.000000,18848.839844,4409
2018-03-22,18850.000000,19050.000000,18750.000000,18850.000000,18798.974609,5045
2018-03-23,18650.000000,18800.000000,18250.000000,18300.000000,18250.464844,12975
2018-03-26,18550.000000,18550.000000,18200.000000,18500.000000,18449.921875,7093
2018-03-27,18600.000000,18800.000000,18500.000000,18750.000000,18699.246094,4001
2018-03-28,18750.000000,18750.000000,18500.000000,18600.000000,18549.652344,2515
2018-03-29,18800.000000,18800.000000,18600.000000,18700.000000,18649.380859,6948
2018-03-30,18750.000000,18800.000000,18650.000000,18700.000000,18649.380859,2937
2018-04-02,18700.000000,19250.000000,18700.000000,18950.000000,18898.705078,11423
2018-04-03,18950.000000,19350.000000,18850.000000,19350.000000,19297.621094,9648
2018-04-04,19100.000000,19400.000000,19050.000000,19200.000000,19148.027344,9422
2018-04-05,19200.000000,19300.000000,19000.000000,19300.000000,19247.757813,4586
2018-04-06,19200.000000,19450.000000,19200.000000,19350.000000,19297.621094,5795
2018-04-09,19300.000000,19350.000000,19000.000000,19150.000000,19098.164063,4695
2018-04-10,19150.000000,19550.000000,18800.000000,19500.000000,19447.214844,14663
2018-04-11,19500.000000,19550.000000,19250.000000,19450.000000,19397.351563,6353
2018-04-12,19300.000000,19550.000000,19200.000000,19450.000000,19397.351563,4187
2018-04-13,19450.000000,19600.000000,19150.000000,19350.000000,19297.621094,9482
2018-04-16,19400.000000,19600.000000,19250.000000,19400.000000,19347.486328,5949
2018-04-17,19450.000000,19700.000000,19400.000000,19400.000000,19347.486328,4573
2018-04-18,19550.000000,19550.000000,19200.000000,19450.000000,19397.351563,8235
2018-04-19,19400.000000,20550.000000,19050.000000,20050.000000,19995.726563,51207
2018-04-20,20450.000000,21300.000000,20300.000000,20950.000000,20893.291016,68698
2018-04-23,21300.000000,21300.000000,20500.000000,20700.000000,20643.966797,13975
2018-04-24,20900.000000,21100.000000,20200.000000,20900.000000,20843.425781,18886
2018-04-25,20900.000000,21100.000000,20400.000000,20400.000000,20344.779297,19362
2018-04-26,20250.000000,20650.000000,20250.000000,20550.000000,20494.373047,7525
2018-04-27,20600.000000,20650.000000,20200.000000,20300.000000,20245.050781,8125
2018-04-30,20300.000000,22200.000000,20300.000000,21200.000000,21142.613281,121809
2018-05-02,21400.000000,23500.000000,21400.000000,23300.000000,23236.929688,186489
2018-05-03,23450.000000,23450.000000,22400.000000,22700.000000,22638.552734,49438
2018-05-04,22500.000000,23400.000000,22200.000000,23000.000000,22937.742188,58981
2018-05-08,23000.000000,23300.000000,22000.000000,22300.000000,22239.636719,31586
2018-05-09,22450.000000,25700.000000,21250.000000,24000.000000,23935.035156,249671
2018-05-10,24500.000000,24800.000000,23700.000000,24400.000000,24333.951172,73056
2018-05-11,24800.000000,25400.000000,23700.000000,24900.000000,24832.597656,89107
2018-05-14,25200.000000,26700.000000,24750.000000,26450.000000,26378.402344,195288
2018-05-15,26600.000000,27400.000000,25150.000000,25800.000000,25730.162109,164116
2018-05-16,24300.000000,25400.000000,23350.000000,24500.000000,24433.681641,113519
2018-05-17,24500.000000,25700.000000,24500.000000,25000.000000,24932.328125,46716
